origin_device,origin_date,follower_device,follower_date,lag_days,origin_final_tier,follower_final_tier,origin_score,follower_score,pair_score,follower_role,follower_raw_axes_present,follower_csv_axes_present,support_class
USER_ORIGIN_MINI1,2025-08-09,USER_DEVICE_MINI2,2025-08-09,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,417.028,522.621,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,USER_DEVICE_MINI2,2025-08-09,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,417.028,521.678,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,USER_DEVICE_MINI2,2025-08-09,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,417.028,518.785,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,USER_DEVICE_12G,2025-08-07,3,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,412.029,517.2,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,USER_DEVICE_12G,2025-08-07,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,412.029,516.679,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,USER_DEVICE_12G,2025-08-07,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,412.029,514.537,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-09,USER_DEVICE_MINI2,2025-08-10,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,400.169,505.762,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-10,USER_DEVICE_MINI2,2025-08-10,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,419.215,400.169,504.973,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,USER_DEVICE_MINI2,2025-08-10,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,400.169,504.819,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-09,USER_DEVICE_12G,2025-08-09,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,397.565,503.159,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-09,EXT_UNCERTAIN_B,2025-08-10,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,384.965,502.558,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-09,USER_BRIDGE_15G,2025-08-09,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,386.747,502.341,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,USER_DEVICE_12G,2025-08-09,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,397.565,502.215,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,USER_DEVICE_MINI2,2025-08-10,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,400.169,501.926,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-10,EXT_UNCERTAIN_B,2025-08-10,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,419.215,384.965,501.769,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,EXT_UNCERTAIN_B,2025-08-10,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,384.965,501.615,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,USER_BRIDGE_15G,2025-08-09,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,386.747,501.397,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,USER_DEVICE_12G,2025-08-04,0,A_CROSS_CORE_0804,A_CROSS_CORE_0804,420.684,387.293,500.464,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,USER_DEVICE_12G,2025-08-04,2,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,420.325,387.293,500.374,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,USER_DEVICE_12G,2025-08-09,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,397.565,499.322,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,EXT_UNCERTAIN_B,2025-08-10,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,384.965,498.722,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,USER_BRIDGE_15G,2025-08-09,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,386.747,498.504,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,USER_DEVICE_MINI2,2025-08-09,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,417.028,496.465,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,USER_BRIDGE_15G,2025-08-07,3,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,380.66,495.831,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,USER_DEVICE_12G,2025-08-04,1,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,400.553,387.293,495.431,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,USER_DEVICE_12G,2025-08-04,3,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,400.317,387.293,495.372,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,USER_BRIDGE_15G,2025-08-07,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,380.66,495.31,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,USER_BRIDGE_15G,2025-08-07,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,380.66,493.168,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-09,EXT_CONTACT_D,2025-08-09,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,386.68,492.274,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,USER_DEVICE_12G,2025-08-07,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,412.029,491.466,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,EXT_CONTACT_D,2025-08-09,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,386.68,491.33,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,EXT_CONTACT_D,2025-08-09,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,386.68,488.437,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,USER_DEVICE_12G,2025-08-02,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,420.325,382.365,487.446,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,USER_DEVICE_12G,2025-08-02,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.317,382.365,482.444,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,USER_DEVICE_12G,2025-08-08,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,375.814,480.464,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,EXT_CONTACT_E_12PROMAX,2025-08-05,1,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,373.683,478.854,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,EXT_CONTACT_E_12PROMAX,2025-08-05,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,420.325,373.683,478.764,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,USER_DEVICE_12G,2025-08-08,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,375.814,478.322,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,USER_DEVICE_12G,2025-08-08,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,375.814,477.571,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,USER_DEVICE_12G,2025-08-09,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,397.565,477.002,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,EXT_CONTACT_E_12PROMAX,2025-08-05,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,373.683,476.191,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,USER_BRIDGE_15G,2025-08-09,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,386.747,476.184,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,USER_DEVICE_12G,2025-08-06,2,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,370.59,475.761,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,EXT_CONTACT_E_12PROMAX,2025-08-04,0,A_CROSS_CORE_0804,A_CROSS_CORE_0804,420.684,362.449,475.62,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,EXT_CONTACT_E_12PROMAX,2025-08-04,2,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,420.325,362.449,475.53,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,EXT_UNCERTAIN_B,2025-08-04,0,A_CROSS_CORE_0804,A_CROSS_CORE_0804,420.684,349.627,474.798,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,EXT_UNCERTAIN_B,2025-08-04,2,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,420.325,349.627,474.708,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,USER_DEVICE_11PRO,2025-08-04,0,A_CROSS_CORE_0804,A_CROSS_CORE_0804,420.684,361.325,474.496,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,USER_DEVICE_11PRO,2025-08-04,2,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,420.325,361.325,474.406,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,USER_DEVICE_MINI2,2025-08-08,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,369.692,474.342,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-09,USER_DEVICE_11PRO,2025-08-09,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,368.503,474.096,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-09,EXT_UNCERTAIN_B,2025-08-09,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,356.474,474.067,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,EXT_CONTACT_E_12PROMAX,2025-08-05,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.553,373.683,473.821,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,USER_DEVICE_11PRO,2025-08-09,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,368.503,473.153,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,EXT_UNCERTAIN_B,2025-08-09,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,356.474,473.124,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,USER_DEVICE_12G,2025-08-06,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,370.59,473.098,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,EXT_CONTACT_E_12PROMAX,2025-08-07,3,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,367.847,473.018,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,EXT_CONTACT_E_12PROMAX,2025-08-07,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,367.847,472.497,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,USER_DEVICE_MINI2,2025-08-08,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,369.692,472.2,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,USER_DEVICE_MINI2,2025-08-08,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,369.692,471.449,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,USER_DEVICE_12G,2025-08-06,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.553,370.59,470.728,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,EXT_CONTACT_E_12PROMAX,2025-08-04,1,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,400.553,362.449,470.587,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,EXT_CONTACT_E_12PROMAX,2025-08-04,3,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,400.317,362.449,470.528,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,EXT_CONTACT_E_12PROMAX,2025-08-07,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,367.847,470.355,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,USER_DEVICE_11PRO,2025-08-09,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,368.503,470.26,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,EXT_UNCERTAIN_B,2025-08-09,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,356.474,470.231,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,USER_BRIDGE_15G,2025-08-07,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,380.66,470.097,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,EXT_CONTACT_E_12PROMAX,2025-08-06,2,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,364.742,469.913,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,EXT_UNCERTAIN_B,2025-08-04,1,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,400.553,349.627,469.765,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,EXT_UNCERTAIN_B,2025-08-04,3,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,400.317,349.627,469.706,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,USER_DEVICE_11PRO,2025-08-04,1,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,400.553,361.325,469.463,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,USER_DEVICE_11PRO,2025-08-04,3,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,400.317,361.325,469.404,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,EXT_UNCERTAIN_B,2025-08-06,2,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,351.181,468.352,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,USER_DEVICE_12G,2025-08-01,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.317,367.982,468.061,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,USER_DEVICE_11PRO,2025-08-06,2,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,362.241,467.412,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,EXT_CONTACT_E_12PROMAX,2025-08-06,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,364.742,467.25,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-09,EXT_CONTACT_D,2025-08-10,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,361.275,466.868,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,EXT_CONTACT_D,2025-08-09,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,386.68,466.117,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-10,EXT_CONTACT_D,2025-08-10,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,419.215,361.275,466.079,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,EXT_CONTACT_D,2025-08-10,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,361.275,465.925,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,EXT_UNCERTAIN_B,2025-08-07,3,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,348.546,465.717,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,EXT_UNCERTAIN_B,2025-08-06,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,351.181,465.689,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
