origin_device,origin_date,follower_device,follower_date,lag_days,origin_final_tier,follower_final_tier,origin_score,follower_score,pair_score,follower_role,follower_raw_axes_present,follower_csv_axes_present,support_class
USER_ORIGIN_MINI1,2025-08-07,EXT_UNCERTAIN_B,2025-08-07,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,348.546,465.196,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-09,USER_BRIDGE_15G,2025-08-10,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,349.477,465.07,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,EXT_CONTACT_E_12PROMAX,2025-08-06,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.553,364.742,464.88,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,USER_DEVICE_11PRO,2025-08-06,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,362.241,464.749,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-10,USER_BRIDGE_15G,2025-08-10,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,419.215,349.477,464.281,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,USER_BRIDGE_15G,2025-08-10,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,349.477,464.127,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,USER_DEVICE_12G,2025-08-03,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,420.325,358.603,463.684,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,EXT_UNCERTAIN_B,2025-08-06,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.553,351.181,463.319,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,EXT_UNCERTAIN_B,2025-08-07,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,348.546,463.054,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,EXT_CONTACT_D,2025-08-10,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,361.275,463.032,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,USER_DEVICE_11PRO,2025-08-06,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.553,362.241,462.379,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,USER_BRIDGE_15G,2025-08-10,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,349.477,461.234,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,EXT_NO_CONTACT_A,2025-08-04,0,A_CROSS_CORE_0804,A_RAW_CORE_0804_NO_CSV_ECHO,420.684,334.67,459.841,EXTERNAL_CRITICAL_NO_DIRECT_CONTACT,9,0,RAW_ONLY
USER_ORIGIN_MINI1,2025-08-02,EXT_NO_CONTACT_A,2025-08-04,2,B_RAW_WINDOW_SUPPORT,A_RAW_CORE_0804_NO_CSV_ECHO,420.325,334.67,459.751,EXTERNAL_CRITICAL_NO_DIRECT_CONTACT,9,0,RAW_ONLY
USER_ORIGIN_MINI1,2025-08-03,USER_DEVICE_12G,2025-08-03,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.553,358.603,458.741,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,USER_DEVICE_12G,2025-08-03,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.317,358.603,458.682,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,EXT_UNCERTAIN_B,2025-08-08,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,340.032,456.682,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,USER_BRIDGE_15G,2025-08-05,1,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,340.813,455.984,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,USER_BRIDGE_15G,2025-08-05,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,420.325,340.813,455.894,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,USER_DEVICE_12G,2025-08-08,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,375.814,455.251,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,EXT_NO_CONTACT_A,2025-08-04,1,B_RAW_WINDOW_SUPPORT,A_RAW_CORE_0804_NO_CSV_ECHO,400.553,334.67,454.808,EXTERNAL_CRITICAL_NO_DIRECT_CONTACT,9,0,RAW_ONLY
USER_ORIGIN_MINI1,2025-08-01,EXT_NO_CONTACT_A,2025-08-04,3,B_RAW_WINDOW_SUPPORT,A_RAW_CORE_0804_NO_CSV_ECHO,400.317,334.67,454.749,EXTERNAL_CRITICAL_NO_DIRECT_CONTACT,9,0,RAW_ONLY
USER_ORIGIN_MINI1,2025-08-05,EXT_UNCERTAIN_B,2025-08-08,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,340.032,454.54,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,EXT_UNCERTAIN_B,2025-08-08,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,340.032,453.789,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,USER_BRIDGE_15G,2025-08-05,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,340.813,453.321,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,USER_DEVICE_11PRO,2025-08-01,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.317,351.89,451.969,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,USER_DEVICE_MINI2,2025-08-03,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,420.325,346.537,451.618,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,EXT_CONTACT_E_12PROMAX,2025-08-08,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,346.939,451.589,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,USER_BRIDGE_15G,2025-08-05,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.553,340.813,450.951,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,EXT_CONTACT_D,2025-08-04,0,A_CROSS_CORE_0804,A_CROSS_CORE_0804,420.684,336.894,450.065,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,USER_DEVICE_12G,2025-08-06,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,370.59,450.027,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,EXT_CONTACT_D,2025-08-04,2,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,420.325,336.894,449.975,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,EXT_CONTACT_E_12PROMAX,2025-08-08,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,346.939,449.447,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,USER_DEVICE_MINI2,2025-08-08,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,369.692,449.129,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,EXT_CONTACT_E_12PROMAX,2025-08-08,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,346.939,448.696,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,EXT_REMOTE_GEO_C,2025-08-04,0,A_CROSS_CORE_0804,A_CROSS_CORE_0804,420.684,323.084,448.255,EXTERNAL_GEO_SEPARATED,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,EXT_REMOTE_GEO_C,2025-08-04,2,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,420.325,323.084,448.165,EXTERNAL_GEO_SEPARATED,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,USER_DEVICE_11PRO,2025-08-09,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,368.503,447.94,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,EXT_UNCERTAIN_B,2025-08-09,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,356.474,447.911,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,EXT_CONTACT_E_12PROMAX,2025-08-02,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,420.325,342.353,447.434,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,EXT_CONTACT_E_12PROMAX,2025-08-07,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,367.847,447.284,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,USER_DEVICE_MINI2,2025-08-03,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.553,346.537,446.675,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,USER_DEVICE_MINI2,2025-08-03,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.317,346.537,446.616,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,EXT_UNCERTAIN_B,2025-08-02,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,420.325,329.185,446.266,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-09,EXT_CONTACT_E_12PROMAX,2025-08-10,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,340.362,445.956,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-10,EXT_CONTACT_E_12PROMAX,2025-08-10,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,419.215,340.362,445.166,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,EXT_CONTACT_D,2025-08-04,1,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,400.553,336.894,445.032,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,EXT_CONTACT_E_12PROMAX,2025-08-10,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,340.362,445.012,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,EXT_CONTACT_D,2025-08-04,3,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,400.317,336.894,444.973,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,EXT_CONTACT_E_12PROMAX,2025-08-06,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,364.742,444.179,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,EXT_CONTACT_D,2025-08-05,1,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,338.25,443.421,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,EXT_CONTACT_D,2025-08-05,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,420.325,338.25,443.331,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,EXT_REMOTE_GEO_C,2025-08-04,1,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,400.553,323.084,443.222,EXTERNAL_GEO_SEPARATED,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,EXT_REMOTE_GEO_C,2025-08-04,3,B_RAW_WINDOW_SUPPORT,A_CROSS_CORE_0804,400.317,323.084,443.163,EXTERNAL_GEO_SEPARATED,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-09,USER_DEVICE_11PRO,2025-08-10,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,337.095,442.689,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,EXT_UNCERTAIN_B,2025-08-06,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,351.181,442.618,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,EXT_CONTACT_E_12PROMAX,2025-08-02,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.317,342.353,442.432,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,EXT_CONTACT_E_12PROMAX,2025-08-10,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,340.362,442.119,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,EXT_REMOTE_GEO_C,2025-08-07,3,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,324.866,442.037,EXTERNAL_GEO_SEPARATED,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-10,USER_DEVICE_11PRO,2025-08-10,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,419.215,337.095,441.899,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,USER_DEVICE_11PRO,2025-08-10,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,337.095,441.745,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,USER_DEVICE_11PRO,2025-08-06,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,362.241,441.678,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,EXT_REMOTE_GEO_C,2025-08-07,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,324.866,441.516,EXTERNAL_GEO_SEPARATED,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,EXT_UNCERTAIN_B,2025-08-02,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.317,329.185,441.264,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,EXT_CONTACT_D,2025-08-05,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,338.25,440.758,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-06,EXT_UNCERTAIN_B,2025-08-07,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,317.748,348.546,439.983,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,EXT_REMOTE_GEO_C,2025-08-08,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,323.269,439.919,EXTERNAL_GEO_SEPARATED,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-01,EXT_CONTACT_E_12PROMAX,2025-08-01,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.317,339.529,439.608,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,EXT_REMOTE_GEO_C,2025-08-07,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,324.866,439.374,EXTERNAL_GEO_SEPARATED,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,EXT_UNCERTAIN_B,2025-08-05,1,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,321.754,438.925,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,USER_DEVICE_11PRO,2025-08-10,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,337.095,438.852,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,EXT_UNCERTAIN_B,2025-08-05,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,420.325,321.754,438.835,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-03,EXT_CONTACT_D,2025-08-05,2,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,400.553,338.25,438.388,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-09,USER_DEVICE_12G,2025-08-10,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,332.756,438.349,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,EXT_REMOTE_GEO_C,2025-08-08,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,323.269,437.777,EXTERNAL_GEO_SEPARATED,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-10,USER_DEVICE_12G,2025-08-10,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,419.215,332.756,437.56,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-07,USER_DEVICE_12G,2025-08-10,3,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,418.6,332.756,437.406,USER_CLUSTER_SUPPORT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-04,USER_BRIDGE_15G,2025-08-06,2,A_CROSS_CORE_0804,B_RAW_WINDOW_SUPPORT,420.684,322.033,437.204,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-08,EXT_REMOTE_GEO_C,2025-08-08,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,407.029,323.269,437.026,EXTERNAL_GEO_SEPARATED,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-02,USER_BRIDGE_15G,2025-08-03,1,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,420.325,321.486,436.567,BRIDGE_TO_LATER_JOKER,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-05,EXT_UNCERTAIN_B,2025-08-05,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,410.032,321.754,436.262,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,9,9,RAW_AND_CSV_RESULT_SUPPORT
USER_ORIGIN_MINI1,2025-08-09,EXT_CONTACT_E_12PROMAX,2025-08-09,0,B_RAW_WINDOW_SUPPORT,B_RAW_WINDOW_SUPPORT,422.374,330.376,435.969,EXTERNAL_CONTACT_KNOWN,9,9,RAW_AND_CSV_RESULT_SUPPORT
